palukanu norma men 2004:10
3,75
3,84
4,13
4,16
3,76
3,97
3,96
4,14
4,01
3,67
3,75
3,99
3,67
3,97
4,27
4,04
3,78
4,07
3,83
3,95
4,13
4,03
3,95
4,11
3,97
4,24
4,32
4,26
4,34
4,42
4,62
4,46
4,79
4,75
5,02
4,81
5,2
1,63
5,98
3,43
3,66
6,81
6,85
6,51
6,69
2,56
6,51
6,18
6,85
7,37
8,91
10,09
9,19
9,35
6,89
9,06
8,39
9,22
8,81
9,14
8,85
8,76
10,89
7,19
5,09
6,37
3,93
2
2,87
2,22
1,72
3,16
3,26
3,52
2,32
3,18
1,87
2,4
2,51
2,83
2,6
2,98
2,76
