VDS 2001K1
8,73
9,18
9,95
9,32
8,98
9,25
9,98
9,29
9,22
9,48
9,98
9,55
9,51
9,95
10,6
9,96
9,59
10,3
10,89
10,5
10,55
10,84
11,87
11,84
11,88
13,11
14,47
14,24
14,38
15,94
17,62
17,27
18,4
19,18
20,68
19,56
19,1
18,99
18,91
17,82
18,14
17,95
18,91
18,31
17,95
18,34
